incident_id,airline,incident_date,incident_type,severity,flights_affected,resolution_hrs,reported_to_dgca,news_coverage,source,reported_to_dgca_missing_flag
INC-00728,SpiceJet,2025-11-02,BAGGAGE,HIGH,24,22.4,,False,DGCA_FEED,True
INC-00729,SpiceJet,2025-11-25,TECHNICAL,CRITICAL,15,1.9,True,True,AIRLINE_REPORT,False
INC-00730,AirIndia,2025-11-23,BAGGAGE,CRITICAL,17,16.6,,True,DGCA_FEED,True
INC-00731,Vistara,2025-11-30,ATC_DELAY,LOW,44,71.4,,False,NEWS_SCRAPE,True
INC-00732,AirIndia,2025-11-01,ATC_DELAY,LOW,20,58.5,,False,AIRLINE_REPORT,True
INC-00733,SpiceJet,2025-11-02,CREW_SHORTAGE,CRITICAL,39,71.3,,True,NEWS_SCRAPE,True
INC-00734,SpiceJet,2025-12-13,ATC_DELAY,MEDIUM,26,19.0,True,True,AIRLINE_REPORT,False
INC-00735,AkasaAir,2025-12-16,TECHNICAL,HIGH,42,19.4,True,True,NEWS_SCRAPE,False
INC-00736,AirIndia,2025-11-10,CREW_SHORTAGE,HIGH,40,27.6,True,False,AIRLINE_REPORT,False
INC-00737,SpiceJet,2025-11-24,SLOT_MISS,CRITICAL,13,67.8,,False,NEWS_SCRAPE,True
INC-00738,IndiGo,2025-11-24,BAGGAGE,CRITICAL,32,19.9,True,True,AIRLINE_REPORT,False
INC-00739,IndiGo,2025-11-24,TECHNICAL,HIGH,33,41.4,,True,AIRLINE_REPORT,True
INC-00740,SpiceJet,2025-12-08,PASSENGER_COMPLAINT,MEDIUM,5,36.6,True,False,NEWS_SCRAPE,False
INC-00741,SpiceJet,2025-12-31,BAGGAGE,HIGH,36,44.4,True,True,DGCA_FEED,False
INC-00742,AirIndia,2025-11-02,BAGGAGE,HIGH,28,21.3,,False,DGCA_FEED,True
INC-00743,AkasaAir,2025-12-10,ATC_DELAY,MEDIUM,14,27.1,False,True,AIRLINE_REPORT,False
INC-00744,IndiGo,2025-12-04,SLOT_MISS,CRITICAL,36,62.2,False,False,AIRLINE_REPORT,False
INC-00745,IndiGo,2025-12-22,ATC_DELAY,CRITICAL,19,62.7,True,True,DGCA_FEED,False
INC-00746,IndiGo,2025-11-02,CREW_SHORTAGE,MEDIUM,3,36.3,False,True,AIRLINE_REPORT,False
INC-00747,SpiceJet,2025-11-01,BAGGAGE,MEDIUM,39,7.6,True,False,AIRLINE_REPORT,False
INC-00748,Vistara,2025-11-11,BAGGAGE,MEDIUM,21,46.5,,False,DGCA_FEED,True
INC-00749,Vistara,2025-12-18,TECHNICAL,HIGH,7,44.8,False,True,DGCA_FEED,False
INC-00750,AirIndia,2025-12-25,TECHNICAL,CRITICAL,44,67.4,True,False,NEWS_SCRAPE,False
INC-00751,AkasaAir,2025-12-07,WEATHER,LOW,2,10.9,False,False,NEWS_SCRAPE,False
INC-00752,AkasaAir,2025-12-12,ATC_DELAY,HIGH,27,10.8,True,True,AIRLINE_REPORT,False
INC-00753,Vistara,2025-12-17,SLOT_MISS,HIGH,40,64.2,False,True,NEWS_SCRAPE,False
INC-00754,SpiceJet,2025-11-20,WEATHER,CRITICAL,6,67.5,False,True,DGCA_FEED,False
INC-00755,IndiGo,2025-12-18,BAGGAGE,MEDIUM,23,18.4,True,False,NEWS_SCRAPE,False
INC-00756,AkasaAir,2025-11-04,PASSENGER_COMPLAINT,CRITICAL,29,7.6,,False,NEWS_SCRAPE,True
INC-00757,SpiceJet,2025-11-25,WEATHER,CRITICAL,19,5.0,,True,NEWS_SCRAPE,True
INC-00758,SpiceJet,2025-12-31,CREW_SHORTAGE,CRITICAL,5,50.6,True,False,DGCA_FEED,False
INC-00759,AkasaAir,2025-12-19,ATC_DELAY,CRITICAL,25,61.2,False,True,NEWS_SCRAPE,False
INC-00760,SpiceJet,2025-12-03,BAGGAGE,LOW,44,36.1,,True,DGCA_FEED,True
INC-00761,IndiGo,2025-12-27,BAGGAGE,LOW,27,27.1,False,True,DGCA_FEED,False
INC-00762,SpiceJet,2025-11-23,ATC_DELAY,HIGH,5,70.6,False,True,AIRLINE_REPORT,False
INC-00763,SpiceJet,2025-11-30,SLOT_MISS,LOW,28,29.3,False,False,NEWS_SCRAPE,False
INC-00764,AirIndia,2025-11-26,CREW_SHORTAGE,MEDIUM,18,60.5,False,True,AIRLINE_REPORT,False
INC-00765,AkasaAir,2025-11-22,TECHNICAL,CRITICAL,20,15.2,False,False,NEWS_SCRAPE,False
INC-00766,IndiGo,2025-12-20,BAGGAGE,LOW,22,46.8,False,False,NEWS_SCRAPE,False
INC-00767,IndiGo,2025-11-01,BAGGAGE,HIGH,1,41.7,True,False,DGCA_FEED,False
INC-00768,SpiceJet,2025-12-21,BAGGAGE,LOW,29,35.8,,False,DGCA_FEED,True
INC-00769,Vistara,2025-12-20,WEATHER,HIGH,36,18.0,True,False,AIRLINE_REPORT,False
INC-00770,AirIndia,2025-11-10,CREW_SHORTAGE,LOW,22,1.9,,False,NEWS_SCRAPE,True
INC-00771,SpiceJet,2025-12-20,CREW_SHORTAGE,MEDIUM,14,32.1,True,True,DGCA_FEED,False
INC-00772,Vistara,2025-11-12,ATC_DELAY,LOW,45,45.2,True,True,NEWS_SCRAPE,False
INC-00773,IndiGo,2025-11-10,WEATHER,HIGH,34,36.2,,False,NEWS_SCRAPE,True
INC-00774,AkasaAir,2025-11-05,PASSENGER_COMPLAINT,LOW,5,30.2,True,False,NEWS_SCRAPE,False
INC-00775,SpiceJet,2025-11-25,SLOT_MISS,MEDIUM,30,8.3,True,True,AIRLINE_REPORT,False
INC-00776,SpiceJet,2025-12-03,PASSENGER_COMPLAINT,HIGH,1,31.7,False,True,AIRLINE_REPORT,False
INC-00777,SpiceJet,2025-11-16,TECHNICAL,MEDIUM,30,6.6,False,True,AIRLINE_REPORT,False
INC-00778,AirIndia,2025-12-15,ATC_DELAY,MEDIUM,24,48.8,True,False,NEWS_SCRAPE,False
INC-00779,IndiGo,2025-12-05,PASSENGER_COMPLAINT,MEDIUM,28,48.0,False,False,DGCA_FEED,False
INC-00780,IndiGo,2025-12-10,SLOT_MISS,HIGH,22,51.4,,False,AIRLINE_REPORT,True
INC-00781,IndiGo,2025-11-16,ATC_DELAY,HIGH,19,61.7,,True,DGCA_FEED,True
INC-00782,AkasaAir,2025-12-08,ATC_DELAY,MEDIUM,8,15.8,False,False,DGCA_FEED,False
INC-00783,AkasaAir,2025-11-20,PASSENGER_COMPLAINT,MEDIUM,34,14.8,True,True,DGCA_FEED,False
INC-00784,AirIndia,2025-11-09,TECHNICAL,LOW,36,5.2,True,False,NEWS_SCRAPE,False
INC-00785,AkasaAir,2025-11-16,WEATHER,MEDIUM,30,3.3,,False,AIRLINE_REPORT,True
INC-00786,Vistara,2025-11-13,TECHNICAL,CRITICAL,6,11.3,,False,DGCA_FEED,True
INC-00787,AirIndia,2025-12-24,SLOT_MISS,HIGH,11,40.9,True,True,AIRLINE_REPORT,False
INC-00788,SpiceJet,2025-12-26,BAGGAGE,MEDIUM,9,21.2,,False,DGCA_FEED,True
INC-00789,AkasaAir,2025-11-09,TECHNICAL,CRITICAL,18,65.2,True,True,DGCA_FEED,False
INC-00790,AkasaAir,2025-12-03,SLOT_MISS,CRITICAL,8,20.2,False,True,DGCA_FEED,False
INC-00791,SpiceJet,2025-12-16,TECHNICAL,HIGH,20,57.1,True,False,DGCA_FEED,False
INC-00792,AirIndia,2025-11-04,PASSENGER_COMPLAINT,HIGH,38,57.1,True,False,DGCA_FEED,False
INC-00793,SpiceJet,2025-12-15,BAGGAGE,CRITICAL,23,54.6,False,False,NEWS_SCRAPE,False
INC-00794,IndiGo,2025-12-25,SLOT_MISS,CRITICAL,13,58.4,False,True,AIRLINE_REPORT,False
INC-00795,SpiceJet,2025-12-17,WEATHER,MEDIUM,23,53.8,,False,NEWS_SCRAPE,True
INC-00796,IndiGo,2025-11-13,BAGGAGE,HIGH,42,51.1,True,True,DGCA_FEED,False
INC-00797,SpiceJet,2025-11-27,WEATHER,LOW,39,9.3,True,True,AIRLINE_REPORT,False
INC-00798,SpiceJet,2025-11-16,WEATHER,CRITICAL,41,33.4,,False,AIRLINE_REPORT,True
INC-00799,IndiGo,2025-12-22,BAGGAGE,HIGH,10,5.0,True,False,NEWS_SCRAPE,False
INC-00800,Vistara,2025-11-21,WEATHER,LOW,31,22.9,True,True,AIRLINE_REPORT,False
INC-00801,IndiGo,2025-12-28,PASSENGER_COMPLAINT,LOW,26,15.3,False,False,DGCA_FEED,False
INC-00802,Vistara,2025-12-21,WEATHER,MEDIUM,17,1.5,,True,DGCA_FEED,True
INC-00803,AkasaAir,2025-12-31,WEATHER,LOW,3,50.3,False,True,DGCA_FEED,False
INC-00804,AkasaAir,2025-11-14,WEATHER,MEDIUM,15,34.7,False,True,NEWS_SCRAPE,False
INC-00805,AirIndia,2025-12-12,ATC_DELAY,MEDIUM,20,59.7,,False,AIRLINE_REPORT,True
INC-00806,SpiceJet,2025-11-02,BAGGAGE,HIGH,26,63.8,True,False,NEWS_SCRAPE,False
INC-00807,SpiceJet,2025-12-29,PASSENGER_COMPLAINT,MEDIUM,45,54.8,False,True,NEWS_SCRAPE,False
INC-00808,IndiGo,2025-11-01,WEATHER,LOW,6,50.5,True,False,DGCA_FEED,False
INC-00809,AirIndia,2025-12-16,CREW_SHORTAGE,HIGH,6,43.8,False,True,DGCA_FEED,False
INC-00810,AirIndia,2025-12-27,SLOT_MISS,HIGH,42,65.6,True,True,AIRLINE_REPORT,False
INC-00811,AirIndia,2025-11-28,CREW_SHORTAGE,LOW,33,42.9,,True,DGCA_FEED,True
INC-00812,AirIndia,2025-12-24,ATC_DELAY,MEDIUM,37,56.0,True,True,AIRLINE_REPORT,False
INC-00813,IndiGo,2025-11-10,BAGGAGE,HIGH,29,16.2,False,False,DGCA_FEED,False
INC-00814,SpiceJet,2025-11-19,WEATHER,CRITICAL,4,23.0,,True,DGCA_FEED,True
INC-00815,IndiGo,2025-12-29,PASSENGER_COMPLAINT,CRITICAL,21,56.7,False,True,NEWS_SCRAPE,False
INC-00816,AirIndia,2025-11-17,BAGGAGE,HIGH,29,21.9,False,True,AIRLINE_REPORT,False
INC-00817,AirIndia,2025-12-23,SLOT_MISS,CRITICAL,34,35.8,,False,NEWS_SCRAPE,True
INC-00818,AirIndia,2025-11-21,ATC_DELAY,HIGH,38,46.7,True,True,NEWS_SCRAPE,False
INC-00819,Vistara,2025-12-13,BAGGAGE,MEDIUM,19,46.8,False,True,AIRLINE_REPORT,False
INC-00820,AkasaAir,2025-12-06,CREW_SHORTAGE,MEDIUM,41,4.6,False,True,AIRLINE_REPORT,False
INC-00821,SpiceJet,2025-12-22,CREW_SHORTAGE,CRITICAL,12,54.5,False,False,AIRLINE_REPORT,False
INC-00822,SpiceJet,2025-11-04,TECHNICAL,CRITICAL,44,44.9,False,False,NEWS_SCRAPE,False
INC-00823,AirIndia,2025-12-20,CREW_SHORTAGE,LOW,24,44.4,True,True,DGCA_FEED,False
INC-00824,Vistara,2025-11-01,WEATHER,CRITICAL,27,34.5,True,False,NEWS_SCRAPE,False
INC-00825,AirIndia,2025-11-06,TECHNICAL,LOW,36,44.4,False,False,NEWS_SCRAPE,False
INC-00826,AirIndia,2025-12-16,CREW_SHORTAGE,LOW,39,67.8,,True,NEWS_SCRAPE,True
INC-00827,AkasaAir,2025-11-23,SLOT_MISS,HIGH,3,3.0,,True,AIRLINE_REPORT,True
INC-00828,SpiceJet,2025-12-30,ATC_DELAY,HIGH,1,2.5,True,False,AIRLINE_REPORT,False
INC-00829,AirIndia,2025-12-15,BAGGAGE,MEDIUM,28,28.2,,True,DGCA_FEED,True
INC-00830,IndiGo,2025-12-20,SLOT_MISS,MEDIUM,43,10.8,True,True,DGCA_FEED,False
INC-00831,AkasaAir,2025-11-15,SLOT_MISS,HIGH,45,32.6,,False,NEWS_SCRAPE,True
INC-00832,Vistara,2025-11-05,WEATHER,HIGH,29,14.2,False,False,DGCA_FEED,False
INC-00833,AirIndia,2025-11-27,BAGGAGE,LOW,21,17.6,False,True,NEWS_SCRAPE,False
INC-00834,Vistara,2025-11-19,SLOT_MISS,MEDIUM,37,61.6,True,False,DGCA_FEED,False
INC-00835,AkasaAir,2025-12-20,TECHNICAL,MEDIUM,8,70.6,False,True,AIRLINE_REPORT,False
INC-00836,IndiGo,2025-12-02,CREW_SHORTAGE,MEDIUM,16,30.2,False,True,AIRLINE_REPORT,False
INC-00837,IndiGo,2025-11-09,PASSENGER_COMPLAINT,CRITICAL,40,30.5,False,True,AIRLINE_REPORT,False
INC-00838,AirIndia,2025-11-20,ATC_DELAY,LOW,43,17.1,,True,DGCA_FEED,True
INC-00839,IndiGo,2025-12-16,BAGGAGE,LOW,23,43.3,,True,AIRLINE_REPORT,True
INC-00840,AirIndia,2025-12-13,CREW_SHORTAGE,LOW,5,6.4,,True,DGCA_FEED,True
INC-00841,IndiGo,2025-11-28,PASSENGER_COMPLAINT,MEDIUM,3,3.6,False,True,NEWS_SCRAPE,False
INC-00842,AkasaAir,2025-11-15,BAGGAGE,CRITICAL,37,27.1,True,True,DGCA_FEED,False
INC-00843,SpiceJet,2025-12-15,ATC_DELAY,CRITICAL,24,48.4,True,True,NEWS_SCRAPE,False
INC-00844,IndiGo,2025-11-02,ATC_DELAY,LOW,7,18.0,,False,AIRLINE_REPORT,True
INC-00845,IndiGo,2025-11-11,WEATHER,MEDIUM,41,14.5,,False,DGCA_FEED,True
INC-00846,IndiGo,2025-12-25,PASSENGER_COMPLAINT,CRITICAL,20,64.6,,False,DGCA_FEED,True
INC-00847,IndiGo,2025-12-06,TECHNICAL,MEDIUM,12,32.7,False,False,DGCA_FEED,False
INC-00848,Vistara,2025-12-17,WEATHER,HIGH,37,13.8,True,False,DGCA_FEED,False
INC-00849,AirIndia,2025-11-30,WEATHER,MEDIUM,24,7.4,False,True,DGCA_FEED,False
INC-00850,SpiceJet,2025-12-10,ATC_DELAY,MEDIUM,10,61.3,True,True,AIRLINE_REPORT,False
INC-00851,Vistara,2025-11-09,TECHNICAL,LOW,12,40.0,,True,DGCA_FEED,True
INC-00852,SpiceJet,2025-11-09,ATC_DELAY,HIGH,2,8.1,False,True,DGCA_FEED,False
INC-00853,AirIndia,2025-12-03,ATC_DELAY,LOW,6,0.8,True,False,NEWS_SCRAPE,False
INC-00854,AkasaAir,2025-11-27,TECHNICAL,MEDIUM,45,58.4,False,False,AIRLINE_REPORT,False
INC-00855,SpiceJet,2025-11-04,CREW_SHORTAGE,CRITICAL,12,47.0,True,True,AIRLINE_REPORT,False
INC-00856,Vistara,2025-12-16,WEATHER,HIGH,37,66.5,True,True,AIRLINE_REPORT,False
INC-00857,AirIndia,2025-11-12,CREW_SHORTAGE,HIGH,11,53.0,,True,AIRLINE_REPORT,True
INC-00858,AirIndia,2025-11-03,SLOT_MISS,MEDIUM,41,53.0,,True,DGCA_FEED,True
INC-00859,SpiceJet,2025-12-27,TECHNICAL,CRITICAL,39,22.6,False,True,AIRLINE_REPORT,False
INC-00860,IndiGo,2025-11-05,CREW_SHORTAGE,MEDIUM,26,20.0,,False,NEWS_SCRAPE,True
INC-00861,IndiGo,2025-12-15,WEATHER,MEDIUM,13,56.2,,True,AIRLINE_REPORT,True
INC-00862,AirIndia,2025-11-16,TECHNICAL,LOW,39,31.1,,False,AIRLINE_REPORT,True
INC-00863,Vistara,2025-11-12,PASSENGER_COMPLAINT,HIGH,29,35.3,False,True,AIRLINE_REPORT,False
INC-00864,Vistara,2025-11-29,CREW_SHORTAGE,MEDIUM,44,10.3,True,False,AIRLINE_REPORT,False
INC-00865,AirIndia,2025-11-25,SLOT_MISS,MEDIUM,24,13.4,,True,DGCA_FEED,True
INC-00866,IndiGo,2025-12-09,ATC_DELAY,LOW,20,27.1,True,True,NEWS_SCRAPE,False
INC-00867,IndiGo,2025-11-27,BAGGAGE,LOW,31,55.1,,True,NEWS_SCRAPE,True
INC-00868,SpiceJet,2025-11-05,SLOT_MISS,LOW,22,68.6,,True,NEWS_SCRAPE,True
INC-00869,SpiceJet,2025-11-13,PASSENGER_COMPLAINT,HIGH,44,18.8,True,True,DGCA_FEED,False
INC-00870,SpiceJet,2025-12-05,CREW_SHORTAGE,CRITICAL,42,46.6,False,False,AIRLINE_REPORT,False
INC-00871,SpiceJet,2025-12-03,TECHNICAL,HIGH,15,4.3,True,True,DGCA_FEED,False
INC-00872,AirIndia,2025-12-15,CREW_SHORTAGE,CRITICAL,29,57.5,True,True,NEWS_SCRAPE,False
INC-00873,IndiGo,2025-11-16,BAGGAGE,HIGH,5,20.1,,False,AIRLINE_REPORT,True
INC-00874,SpiceJet,2025-12-09,WEATHER,MEDIUM,8,3.5,False,False,DGCA_FEED,False
INC-00875,SpiceJet,2025-12-16,PASSENGER_COMPLAINT,HIGH,36,19.7,,True,DGCA_FEED,True
INC-00876,IndiGo,2025-12-21,ATC_DELAY,HIGH,29,13.1,False,False,AIRLINE_REPORT,False
INC-00877,Vistara,2025-12-06,PASSENGER_COMPLAINT,CRITICAL,36,14.9,True,False,DGCA_FEED,False
INC-00878,AkasaAir,2025-11-24,SLOT_MISS,LOW,42,47.4,True,True,DGCA_FEED,False
INC-00879,IndiGo,2025-12-02,PASSENGER_COMPLAINT,HIGH,3,45.2,False,True,DGCA_FEED,False
INC-00880,IndiGo,2025-11-15,TECHNICAL,MEDIUM,16,32.7,False,False,DGCA_FEED,False
INC-00881,IndiGo,2025-12-27,ATC_DELAY,MEDIUM,42,53.6,False,True,DGCA_FEED,False
INC-00882,SpiceJet,2025-11-07,SLOT_MISS,CRITICAL,26,1.3,,False,AIRLINE_REPORT,True
INC-00883,IndiGo,2025-11-26,CREW_SHORTAGE,HIGH,15,34.8,False,True,NEWS_SCRAPE,False
INC-00884,AirIndia,2025-11-08,WEATHER,MEDIUM,19,59.1,False,False,DGCA_FEED,False
INC-00885,AirIndia,2025-12-20,TECHNICAL,CRITICAL,38,37.7,False,True,NEWS_SCRAPE,False
INC-00886,IndiGo,2025-12-22,TECHNICAL,MEDIUM,21,31.2,False,True,NEWS_SCRAPE,False
INC-00887,IndiGo,2025-11-04,BAGGAGE,CRITICAL,33,2.0,,False,DGCA_FEED,True
INC-00888,Vistara,2025-12-18,TECHNICAL,MEDIUM,37,57.3,False,True,DGCA_FEED,False
INC-00889,IndiGo,2025-11-07,ATC_DELAY,LOW,34,69.2,True,False,NEWS_SCRAPE,False
INC-00890,IndiGo,2025-12-26,CREW_SHORTAGE,MEDIUM,43,35.2,True,True,AIRLINE_REPORT,False
INC-00891,SpiceJet,2025-11-02,BAGGAGE,LOW,14,50.4,True,False,NEWS_SCRAPE,False
INC-00892,AirIndia,2025-11-20,PASSENGER_COMPLAINT,LOW,39,69.0,False,False,NEWS_SCRAPE,False
INC-00893,SpiceJet,2025-12-26,SLOT_MISS,MEDIUM,40,61.8,,True,AIRLINE_REPORT,True
INC-00894,IndiGo,2025-12-29,PASSENGER_COMPLAINT,HIGH,32,28.0,,True,DGCA_FEED,True
INC-00895,IndiGo,2025-11-22,TECHNICAL,HIGH,12,14.8,,False,DGCA_FEED,True
INC-00896,SpiceJet,2025-11-06,TECHNICAL,CRITICAL,11,38.4,False,False,DGCA_FEED,False
INC-00897,AkasaAir,2025-12-27,BAGGAGE,HIGH,13,31.4,False,True,DGCA_FEED,False
INC-00898,AirIndia,2025-11-20,BAGGAGE,HIGH,20,30.6,,True,AIRLINE_REPORT,True
INC-00899,AirIndia,2025-11-13,CREW_SHORTAGE,HIGH,22,67.1,,True,AIRLINE_REPORT,True
INC-00900,SpiceJet,2025-12-28,PASSENGER_COMPLAINT,CRITICAL,15,37.6,,True,NEWS_SCRAPE,True
INC-00901,AkasaAir,2025-11-17,ATC_DELAY,MEDIUM,4,10.0,False,True,DGCA_FEED,False
INC-00902,IndiGo,2025-11-06,TECHNICAL,LOW,28,7.8,True,True,AIRLINE_REPORT,False
INC-00903,IndiGo,2025-11-14,ATC_DELAY,MEDIUM,18,60.6,True,False,NEWS_SCRAPE,False
INC-00904,SpiceJet,2025-11-10,TECHNICAL,CRITICAL,43,25.2,True,False,AIRLINE_REPORT,False
INC-00905,AirIndia,2025-12-15,PASSENGER_COMPLAINT,HIGH,14,33.1,True,False,DGCA_FEED,False
INC-00906,IndiGo,2025-11-23,WEATHER,CRITICAL,45,28.4,True,True,NEWS_SCRAPE,False
INC-00907,SpiceJet,2025-11-08,ATC_DELAY,LOW,35,61.5,True,False,AIRLINE_REPORT,False
INC-00908,AirIndia,2025-11-08,CREW_SHORTAGE,CRITICAL,27,13.5,False,False,AIRLINE_REPORT,False
INC-00909,Vistara,2025-12-28,ATC_DELAY,MEDIUM,38,1.4,True,False,AIRLINE_REPORT,False
INC-00910,Vistara,2025-11-03,TECHNICAL,CRITICAL,34,23.5,,True,DGCA_FEED,True
INC-00911,AkasaAir,2025-12-02,WEATHER,CRITICAL,29,52.2,True,False,NEWS_SCRAPE,False
INC-00912,IndiGo,2025-12-04,SLOT_MISS,LOW,21,2.9,False,True,AIRLINE_REPORT,False
INC-00913,Vistara,2025-12-29,ATC_DELAY,MEDIUM,32,19.1,False,False,NEWS_SCRAPE,False
INC-00914,SpiceJet,2025-12-11,WEATHER,MEDIUM,33,69.3,,True,NEWS_SCRAPE,True
INC-00915,AkasaAir,2025-11-18,PASSENGER_COMPLAINT,LOW,13,10.6,True,True,NEWS_SCRAPE,False
INC-00916,IndiGo,2025-11-28,WEATHER,LOW,26,66.9,False,True,DGCA_FEED,False
INC-00917,AirIndia,2025-11-14,WEATHER,HIGH,40,3.4,True,False,AIRLINE_REPORT,False
INC-00918,SpiceJet,2025-12-14,CREW_SHORTAGE,HIGH,29,61.5,True,False,DGCA_FEED,False
INC-00919,SpiceJet,2025-12-03,PASSENGER_COMPLAINT,LOW,10,65.0,True,True,NEWS_SCRAPE,False
INC-00920,AirIndia,2025-12-01,CREW_SHORTAGE,HIGH,42,42.7,False,True,AIRLINE_REPORT,False
INC-00921,Vistara,2025-11-16,PASSENGER_COMPLAINT,LOW,33,64.3,True,True,AIRLINE_REPORT,False
INC-00922,AirIndia,2025-11-27,ATC_DELAY,CRITICAL,44,15.3,,False,AIRLINE_REPORT,True
INC-00923,IndiGo,2025-11-22,PASSENGER_COMPLAINT,MEDIUM,14,52.1,False,True,NEWS_SCRAPE,False
INC-00924,IndiGo,2025-11-09,TECHNICAL,HIGH,31,54.8,True,True,NEWS_SCRAPE,False
INC-00925,AirIndia,2025-11-02,WEATHER,LOW,14,43.8,,True,NEWS_SCRAPE,True
INC-00926,AkasaAir,2025-11-25,TECHNICAL,HIGH,15,5.2,True,True,DGCA_FEED,False
INC-00927,IndiGo,2025-12-12,TECHNICAL,HIGH,39,50.1,False,True,NEWS_SCRAPE,False
INC-00928,IndiGo,2025-12-18,ATC_DELAY,CRITICAL,9,21.1,False,False,AIRLINE_REPORT,False
INC-00929,IndiGo,2025-11-22,CREW_SHORTAGE,LOW,44,22.2,True,False,AIRLINE_REPORT,False
INC-00930,IndiGo,2025-12-16,PASSENGER_COMPLAINT,MEDIUM,39,62.5,False,True,NEWS_SCRAPE,False
INC-00931,SpiceJet,2025-12-23,ATC_DELAY,MEDIUM,42,24.5,,True,DGCA_FEED,True
INC-00932,IndiGo,2025-11-30,SLOT_MISS,LOW,44,0.5,True,False,NEWS_SCRAPE,False
INC-00933,SpiceJet,2025-11-19,PASSENGER_COMPLAINT,MEDIUM,18,53.1,False,False,AIRLINE_REPORT,False
INC-00934,Vistara,2025-11-30,CREW_SHORTAGE,LOW,35,27.7,True,False,NEWS_SCRAPE,False
INC-00935,IndiGo,2025-12-13,CREW_SHORTAGE,MEDIUM,1,16.3,,True,DGCA_FEED,True
INC-00936,SpiceJet,2025-12-04,TECHNICAL,CRITICAL,39,9.8,False,False,DGCA_FEED,False
INC-00937,SpiceJet,2025-12-19,BAGGAGE,MEDIUM,23,23.6,,True,AIRLINE_REPORT,True
INC-00938,IndiGo,2025-11-26,TECHNICAL,LOW,40,3.2,False,True,NEWS_SCRAPE,False
INC-00939,Vistara,2025-11-30,ATC_DELAY,LOW,26,11.5,False,True,AIRLINE_REPORT,False
INC-00940,Vistara,2025-11-21,WEATHER,CRITICAL,35,62.7,False,True,AIRLINE_REPORT,False
INC-00941,IndiGo,2025-12-25,SLOT_MISS,LOW,15,29.2,True,False,AIRLINE_REPORT,False
INC-00942,SpiceJet,2025-11-22,BAGGAGE,MEDIUM,16,24.1,False,False,NEWS_SCRAPE,False
INC-00943,AirIndia,2025-12-09,BAGGAGE,LOW,28,62.3,,False,NEWS_SCRAPE,True
INC-00944,AirIndia,2025-12-22,BAGGAGE,MEDIUM,41,50.6,,True,DGCA_FEED,True
INC-00945,SpiceJet,2025-11-14,SLOT_MISS,MEDIUM,5,19.1,,True,DGCA_FEED,True
INC-00946,AkasaAir,2025-12-21,PASSENGER_COMPLAINT,MEDIUM,24,54.9,,False,AIRLINE_REPORT,True
INC-00947,AirIndia,2025-12-25,PASSENGER_COMPLAINT,CRITICAL,42,66.1,False,False,AIRLINE_REPORT,False
INC-00948,Vistara,2025-11-03,ATC_DELAY,LOW,4,70.5,,False,NEWS_SCRAPE,True
INC-00949,Vistara,2025-11-21,BAGGAGE,HIGH,28,29.4,True,True,AIRLINE_REPORT,False
INC-00950,Vistara,2025-12-19,WEATHER,HIGH,39,59.2,False,False,DGCA_FEED,False
INC-00951,SpiceJet,2025-11-08,PASSENGER_COMPLAINT,HIGH,43,64.4,,False,NEWS_SCRAPE,True
INC-00952,Vistara,2025-11-13,CREW_SHORTAGE,CRITICAL,7,58.7,,False,NEWS_SCRAPE,True
INC-00953,Vistara,2025-11-11,CREW_SHORTAGE,MEDIUM,22,3.0,True,False,AIRLINE_REPORT,False
INC-00954,AirIndia,2025-11-04,CREW_SHORTAGE,MEDIUM,11,49.1,,False,NEWS_SCRAPE,True
INC-00955,SpiceJet,2025-12-22,TECHNICAL,HIGH,32,39.8,,True,NEWS_SCRAPE,True
INC-00956,AirIndia,2025-11-14,ATC_DELAY,LOW,41,33.1,,True,DGCA_FEED,True
INC-00957,AirIndia,2025-12-24,WEATHER,MEDIUM,17,23.1,False,False,AIRLINE_REPORT,False
INC-00958,Vistara,2025-11-13,TECHNICAL,HIGH,9,10.3,False,True,AIRLINE_REPORT,False
INC-00959,AkasaAir,2025-12-31,PASSENGER_COMPLAINT,MEDIUM,31,56.6,True,False,NEWS_SCRAPE,False
INC-00960,IndiGo,2025-11-11,ATC_DELAY,HIGH,25,67.8,,True,DGCA_FEED,True
INC-00961,AkasaAir,2025-12-10,BAGGAGE,CRITICAL,32,8.7,,False,DGCA_FEED,True
INC-00962,SpiceJet,2025-12-04,TECHNICAL,CRITICAL,23,1.5,False,False,NEWS_SCRAPE,False
INC-00963,AkasaAir,2025-12-29,CREW_SHORTAGE,MEDIUM,40,34.9,,False,DGCA_FEED,True
INC-00964,AirIndia,2025-12-30,TECHNICAL,CRITICAL,12,58.7,True,True,NEWS_SCRAPE,False
INC-00965,IndiGo,2025-12-18,CREW_SHORTAGE,CRITICAL,21,16.9,True,False,AIRLINE_REPORT,False
INC-00966,AirIndia,2025-12-22,PASSENGER_COMPLAINT,LOW,35,26.9,True,False,DGCA_FEED,False
INC-00967,AirIndia,2025-12-26,CREW_SHORTAGE,LOW,18,68.5,False,False,AIRLINE_REPORT,False
INC-00968,AkasaAir,2025-12-03,WEATHER,HIGH,26,16.5,,False,DGCA_FEED,True
INC-00969,Vistara,2025-12-02,BAGGAGE,HIGH,32,19.1,,True,AIRLINE_REPORT,True
INC-00970,IndiGo,2025-11-24,SLOT_MISS,HIGH,29,52.4,True,False,DGCA_FEED,False
