flight_id,flight_number,origin,destination,scheduled_dep,actual_dep,status,delay_minutes,gate,tail_number,passengers,is_night_flight,airline,aircraft_type,source_system,missing_passenger_flag,missing_gate_flag
100200,6E7902,PAT,IXC,2025-12-03T08:30:00,2025-12-03T08:32:00,ON_TIME,2.0,D12,VT-A015,162.0,0,IndiGo,A320neo,ACARS_v2,False,False
102158,6E1859,CCU,PAT,2025-12-31T08:45:00,2025-12-31T10:14:00,DELAYED,89.0,A14,VT-B030,160.0,0,IndiGo,A320neo,ACARS_v2,False,False
100221,6E5559,VNS,SXR,2025-12-04T05:45:00,,CANCELLED,,,VT-C031,,1,IndiGo,A321,ACARS_v2,False,False
101327,6E6378,IXB,MAA,2025-12-19T15:30:00,2025-12-19T15:33:00,ON_TIME,3.0,E14,VT-E028,156.0,0,IndiGo,A321,ACARS_v2,False,False
100668,6E529,GAU,COK,2025-12-10T12:00:00,,DELAYED,,,VT-C007,,0,IndiGo,A321,ACARS_v2,True,True
100971,6E9191,IXC,BLR,2025-12-14T14:15:00,2025-12-14T14:21:00,ON_TIME,6.0,D15,VT-D044,144.0,0,IndiGo,A320neo,ACARS_v2,False,False
101683,6E4111,GAU,GOI,2025-12-25T17:15:00,2025-12-25T17:23:00,ON_TIME,8.0,E5,VT-B059,175.0,0,IndiGo,A320neo,ACARS_v2,False,False
102015,6E443,PNQ,BOM,2025-12-29T05:30:00,2025-12-29T05:32:00,ON_TIME,2.0,E14,VT-E021,158.0,1,IndiGo,A321neo,ACARS_v2,False,False
100111,6E3953,IXC,PAT,2025-12-02T09:00:00,,CANCELLED,,,VT-C053,,0,IndiGo,A321neo,ACARS_v2,False,False
101030,6E2616,DEL,JAI,2025-12-15T08:45:00,,CANCELLED,,,VT-B035,,0,IndiGo,A320neo,ACARS_v2,False,False
101766,6E471,ATQ,IXB,2025-12-26T00:30:00,2025-12-26T02:17:00,DELAYED,107.0,A4,VT-C024,167.0,1,IndiGo,A320,ACARS_v2,False,False
101831,6E3359,BHO,AMD,2025-12-27T23:15:00,2025-12-27T23:22:00,ON_TIME,7.0,D3,VT-A019,181.0,1,IndiGo,A321neo,ACARS_v2,False,False
100277,6E123,IXC,IXB,2025-12-04T21:45:00,2025-12-04T23:59:00,DELAYED,134.0,E8,VT-C031,150.0,0,IndiGo,A320,ACARS_v2,False,False
102155,6E7932,GAU,IXB,2025-12-31T04:00:00,2025-12-31T04:01:00,ON_TIME,1.0,B13,VT-C015,169.0,1,IndiGo,A320,ACARS_v2,False,False
100413,6E7478,JAI,GOI,2025-12-06T08:00:00,,CANCELLED,,,VT-E024,,0,IndiGo,A320,ACARS_v2,False,False
101706,6E9313,SXR,CCU,2025-12-25T13:45:00,2025-12-25T13:53:00,ON_TIME,8.0,C13,VT-D026,183.0,0,IndiGo,A321,ACARS_v2,False,False
100676,6E1847,ATQ,CCU,2025-12-10T09:45:00,2025-12-10T09:47:00,ON_TIME,2.0,D11,VT-D026,146.0,0,IndiGo,A321neo,ACARS_v2,False,False
100432,6E8357,SXR,GOI,2025-12-07T23:30:00,,CANCELLED,,,VT-C031,,1,IndiGo,A321neo,ACARS_v2,False,False
100223,6E3069,COK,IXC,2025-12-04T01:00:00,,CANCELLED,,,VT-D035,,1,IndiGo,A320,ACARS_v2,False,False
101482,6E9278,BHO,BLR,2025-12-22T19:30:00,2025-12-22T19:37:00,ON_TIME,7.0,A24,VT-C040,185.0,0,IndiGo,A321,ACARS_v2,False,False
101071,6E7959,PAT,IXB,2025-12-16T03:30:00,2025-12-16T03:38:00,ON_TIME,,,VT-B008,173.0,1,IndiGo,A321,ACARS_v2,False,True
101156,6E5871,DEL,AMD,2025-12-17T12:00:00,2025-12-17T12:41:00,DELAYED,41.0,B15,VT-B013,185.0,0,IndiGo,A320neo,ACARS_v2,False,False
100216,6E1717,PAT,COK,2025-12-04T12:00:00,,DELAYED,,,VT-D046,,0,IndiGo,A321neo,ACARS_v2,True,True
100480,6E5593,COK,DEL,2025-12-07T03:00:00,2025-12-07T05:17:00,DELAYED,,,VT-B030,171.0,1,IndiGo,A320neo,ACARS_v2,False,True
101414,6E501,ATQ,GOI,2025-12-21T18:15:00,2025-12-21T18:21:00,ON_TIME,6.0,D6,VT-D029,158.0,0,IndiGo,A320,ACARS_v2,False,False
101733,6E2430,PAT,JAI,2025-12-25T01:45:00,2025-12-25T03:35:00,DELAYED,110.0,D16,VT-E059,147.0,1,IndiGo,A321,ACARS_v2,False,False
100604,6E1071,BHO,BOM,2025-12-09T14:45:00,,CANCELLED,,,VT-C038,,0,IndiGo,A321,ACARS_v2,False,False
101392,6E503,CCU,BOM,2025-12-20T23:30:00,2025-12-20T23:35:00,ON_TIME,5.0,D12,VT-E028,141.0,1,IndiGo,A320neo,ACARS_v2,False,False
101062,6E2352,DEL,ATQ,2025-12-16T19:30:00,2025-12-16T20:13:00,DELAYED,43.0,D21,VT-D006,183.0,0,IndiGo,A320,ACARS_v2,False,False
100729,6E335,GOI,AMD,2025-12-11T05:00:00,,CANCELLED,,,VT-D054,,1,IndiGo,A321,ACARS_v2,False,False
101013,6E7161,MAA,BHO,2025-12-15T10:15:00,2025-12-15T10:43:00,DELAYED,28.0,D21,VT-D014,185.0,0,IndiGo,A320,ACARS_v2,False,False
100133,6E7774,ATQ,GOI,2025-12-02T10:15:00,2025-12-02T10:15:00,ON_TIME,0.0,D4,VT-A018,186.0,0,IndiGo,A321,ACARS_v2,False,False
100446,6E8702,CCU,AMD,2025-12-07T20:30:00,2025-12-07T20:40:00,ON_TIME,,,VT-D013,155.0,0,IndiGo,A320,ACARS_v2,False,True
101373,6E3402,PAT,COK,2025-12-20T11:00:00,,CANCELLED,,,VT-E041,,0,IndiGo,A320neo,ACARS_v2,False,False
100725,6E2662,PAT,MAA,2025-12-11T00:00:00,2025-12-11T00:03:00,ON_TIME,3.0,D7,VT-A001,159.0,1,IndiGo,A321,ACARS_v2,False,False
100145,6E7153,HYD,SXR,2025-12-03T14:15:00,,CANCELLED,,,VT-C046,,0,IndiGo,A321neo,ACARS_v2,False,False
101819,6E230,IXB,MAA,2025-12-26T08:30:00,2025-12-26T08:40:00,ON_TIME,10.0,B15,VT-E014,164.0,0,IndiGo,A321,ACARS_v2,False,False
101236,6E7131,HYD,GOI,2025-12-18T07:00:00,2025-12-18T07:01:00,ON_TIME,,,VT-B009,150.0,0,IndiGo,A321neo,ACARS_v2,False,True
100992,6E1669,LKO,AMD,2025-12-15T16:00:00,2025-12-15T16:00:00,ON_TIME,0.0,D2,VT-A059,167.0,0,IndiGo,A321,ACARS_v2,False,False
101558,6E9263,BHO,LKO,2025-12-23T22:30:00,2025-12-23T22:36:00,ON_TIME,6.0,A2,VT-A012,141.0,0,IndiGo,A320,ACARS_v2,False,False
101620,6E258,IXC,GAU,2025-12-24T11:00:00,2025-12-24T11:06:00,ON_TIME,6.0,B6,VT-C029,181.0,0,IndiGo,A321,ACARS_v2,False,False
100359,6E9350,BHO,ATQ,2025-12-06T13:00:00,,CANCELLED,,,VT-E030,,0,IndiGo,A321neo,ACARS_v2,False,False
101365,6E4755,BLR,BHO,2025-12-20T03:00:00,2025-12-20T03:03:00,ON_TIME,3.0,C13,VT-C010,169.0,1,IndiGo,A321neo,ACARS_v2,False,False
100565,6E5083,PNQ,COK,2025-12-09T04:45:00,2025-12-09T04:51:00,ON_TIME,,,VT-C057,145.0,1,IndiGo,A320,ACARS_v2,False,True
100914,6E7531,VNS,ATQ,2025-12-14T13:00:00,2025-12-14T13:08:00,ON_TIME,8.0,D11,VT-A006,163.0,0,IndiGo,A320,ACARS_v2,False,False
102098,6E1520,SXR,IXB,2025-12-30T13:00:00,2025-12-30T13:07:00,ON_TIME,,,VT-E008,177.0,0,IndiGo,A320,ACARS_v2,False,True
101946,6E4561,LKO,COK,2025-12-28T12:45:00,2025-12-28T12:52:00,ON_TIME,7.0,E12,VT-B055,150.0,0,IndiGo,A321neo,ACARS_v2,False,False
101130,6E8717,PAT,SXR,2025-12-17T22:00:00,2025-12-17T22:09:00,ON_TIME,9.0,D15,VT-B059,164.0,0,IndiGo,A320,ACARS_v2,False,False
100064,6E8512,PNQ,PAT,2025-12-01T12:15:00,2025-12-01T12:15:00,ON_TIME,0.0,D6,VT-D004,173.0,0,IndiGo,A320neo,ACARS_v2,False,False
101132,6E4128,PAT,DEL,2025-12-17T09:30:00,2025-12-17T09:33:00,ON_TIME,3.0,A23,VT-E034,169.0,0,IndiGo,A321neo,ACARS_v2,False,False
100348,6E1520,BLR,ATQ,2025-12-05T08:00:00,,CANCELLED,,,VT-D060,,0,IndiGo,A321,ACARS_v2,False,False
101857,6E6253,JAI,HYD,2025-12-27T03:15:00,2025-12-27T04:29:00,DELAYED,74.0,A21,VT-A027,167.0,1,IndiGo,A320neo,ACARS_v2,False,False
101777,6E3924,GOI,SXR,2025-12-26T07:15:00,2025-12-26T07:18:00,ON_TIME,3.0,D1,VT-C019,159.0,0,IndiGo,A321neo,ACARS_v2,False,False
100108,6E4708,PNQ,BHO,2025-12-02T09:45:00,,CANCELLED,,,VT-D045,,0,IndiGo,A321,ACARS_v2,False,False
101128,6E110,MAA,GOI,2025-12-17T22:00:00,2025-12-17T22:04:00,ON_TIME,4.0,B21,VT-B022,162.0,0,IndiGo,A320,ACARS_v2,False,False
100652,6E6152,JAI,COK,2025-12-10T12:30:00,2025-12-10T14:30:00,DELAYED,120.0,C16,VT-B060,184.0,0,IndiGo,A320,ACARS_v2,False,False
102129,6E1189,PNQ,PAT,2025-12-31T03:15:00,2025-12-31T03:20:00,ON_TIME,5.0,C14,VT-B034,170.0,1,IndiGo,A320,ACARS_v2,False,False
102060,6E3642,IXB,BLR,2025-12-30T05:00:00,2025-12-30T05:04:00,ON_TIME,4.0,E16,VT-B007,148.0,1,IndiGo,A320,ACARS_v2,False,False
101617,6E9291,SXR,GOI,2025-12-24T12:00:00,2025-12-24T12:00:00,ON_TIME,0.0,C18,VT-A045,183.0,0,IndiGo,A321neo,ACARS_v2,False,False
101630,6E402,DEL,PNQ,2025-12-24T14:30:00,2025-12-24T14:31:00,ON_TIME,1.0,B9,VT-A025,161.0,0,IndiGo,A320neo,ACARS_v2,False,False
102012,6E4055,COK,ATQ,2025-12-29T23:15:00,2025-12-29T23:24:00,ON_TIME,9.0,A5,VT-E006,172.0,1,IndiGo,A321,ACARS_v2,False,False
101093,6E2361,IXB,PAT,2025-12-16T20:00:00,2025-12-16T20:09:00,ON_TIME,,,VT-C058,180.0,0,IndiGo,A320neo,ACARS_v2,False,True
101593,6E1655,SXR,PNQ,2025-12-23T07:30:00,2025-12-23T07:34:00,ON_TIME,4.0,C16,VT-B057,167.0,0,IndiGo,A321neo,ACARS_v2,False,False
101688,6E5457,LKO,JAI,2025-12-25T18:30:00,2025-12-25T19:07:00,DELAYED,37.0,A19,VT-B024,148.0,0,IndiGo,A321,ACARS_v2,False,False
100257,6E2183,GAU,AMD,2025-12-04T14:15:00,2025-12-04T14:20:00,ON_TIME,5.0,C22,VT-B005,182.0,0,IndiGo,A320,ACARS_v2,False,False
100844,6E3012,HYD,PNQ,2025-12-13T02:30:00,2025-12-13T02:39:00,ON_TIME,9.0,D5,VT-E021,141.0,1,IndiGo,A321,ACARS_v2,False,False
101017,6E6031,COK,HYD,2025-12-15T15:15:00,2025-12-15T15:23:00,ON_TIME,8.0,E3,VT-D024,148.0,0,IndiGo,A320,ACARS_v2,False,False
100010,6E681,HYD,PAT,2025-12-01T12:00:00,2025-12-01T12:02:00,ON_TIME,2.0,E16,VT-C046,157.0,0,IndiGo,A321,ACARS_v2,False,False
100813,6E2922,COK,AMD,2025-12-12T01:15:00,2025-12-12T01:18:00,ON_TIME,3.0,C12,VT-D025,185.0,1,IndiGo,A321neo,ACARS_v2,False,False
100710,6E636,GAU,CCU,2025-12-11T00:00:00,2025-12-11T00:07:00,ON_TIME,7.0,A15,VT-E053,141.0,1,IndiGo,A320,ACARS_v2,False,False
100117,6E2634,AMD,IXB,2025-12-02T17:00:00,2025-12-02T17:07:00,ON_TIME,7.0,D5,VT-B027,177.0,0,IndiGo,A320,ACARS_v2,False,False
100048,6E3055,AMD,LKO,2025-12-01T17:15:00,2025-12-01T17:17:00,ON_TIME,2.0,C18,VT-E036,171.0,0,IndiGo,A321neo,ACARS_v2,False,False
100082,6E5362,ATQ,VNS,2025-12-02T05:00:00,2025-12-02T07:21:00,DELAYED,141.0,D13,VT-B014,163.0,1,IndiGo,A321neo,ACARS_v2,False,False
100566,6E1205,GOI,VNS,2025-12-09T01:30:00,2025-12-09T01:31:00,ON_TIME,1.0,C21,VT-A022,151.0,1,IndiGo,A321,ACARS_v2,False,False
100934,6E1572,GOI,CCU,2025-12-14T01:30:00,2025-12-14T01:39:00,ON_TIME,9.0,C2,VT-E054,173.0,1,IndiGo,A320neo,ACARS_v2,False,False
101358,6E4055,IXC,BLR,2025-12-20T19:15:00,2025-12-20T21:14:00,DELAYED,,,VT-A042,148.0,0,IndiGo,A321neo,ACARS_v2,False,True
102072,6E5324,IXC,ATQ,2025-12-30T02:30:00,2025-12-30T02:30:00,ON_TIME,,,VT-E060,166.0,1,IndiGo,A320,ACARS_v2,False,True
100819,6E7229,LKO,BHO,2025-12-12T11:45:00,2025-12-12T11:45:00,ON_TIME,0.0,B15,VT-B021,158.0,0,IndiGo,A320neo,ACARS_v2,False,False
100420,6E9608,AMD,COK,2025-12-06T08:15:00,2025-12-06T08:21:00,ON_TIME,6.0,A17,VT-E032,165.0,0,IndiGo,A321,ACARS_v2,False,False
100065,6E570,SXR,COK,2025-12-01T15:45:00,2025-12-01T15:49:00,ON_TIME,4.0,E7,VT-C029,160.0,0,IndiGo,A321,ACARS_v2,False,False
101267,6E7255,HYD,IXB,2025-12-19T14:45:00,2025-12-19T14:48:00,ON_TIME,,,VT-A045,186.0,0,IndiGo,A321,ACARS_v2,False,True
100183,6E1548,LKO,JAI,2025-12-03T19:30:00,,CANCELLED,,,VT-D021,,0,IndiGo,A321neo,ACARS_v2,False,False
101397,6E3785,CCU,COK,2025-12-20T05:45:00,2025-12-20T05:47:00,ON_TIME,2.0,D3,VT-E028,176.0,1,IndiGo,A321neo,ACARS_v2,False,False
101275,6E7232,VNS,MAA,2025-12-19T04:30:00,2025-12-19T04:31:00,ON_TIME,1.0,A1,VT-B022,184.0,1,IndiGo,A321,ACARS_v2,False,False
102156,6E624,ATQ,MAA,2025-12-31T08:45:00,2025-12-31T10:45:00,DELAYED,120.0,D13,VT-D033,176.0,0,IndiGo,A321,ACARS_v2,False,False
101177,6E2479,GOI,VNS,2025-12-17T01:30:00,2025-12-17T01:33:00,ON_TIME,3.0,B3,VT-C028,167.0,1,IndiGo,A321,ACARS_v2,False,False
101272,6E9975,GAU,IXB,2025-12-19T08:15:00,2025-12-19T08:21:00,ON_TIME,6.0,D15,VT-B058,151.0,0,IndiGo,A321,ACARS_v2,False,False
100303,6E8964,COK,VNS,2025-12-05T08:30:00,,CANCELLED,,,VT-C038,,0,IndiGo,A320,ACARS_v2,False,False
100587,6E5052,PAT,AMD,2025-12-09T19:30:00,2025-12-09T19:35:00,ON_TIME,5.0,D19,VT-D033,152.0,0,IndiGo,A321,ACARS_v2,False,False
100041,6E9468,GOI,BOM,2025-12-01T10:00:00,2025-12-01T10:08:00,ON_TIME,,,VT-A048,183.0,0,IndiGo,A321neo,ACARS_v2,False,True
100857,6E9569,AMD,SXR,2025-12-13T19:45:00,2025-12-13T19:55:00,ON_TIME,,,VT-A003,151.0,0,IndiGo,A321neo,ACARS_v2,False,True
100759,6E7360,AMD,HYD,2025-12-11T07:30:00,2025-12-11T07:39:00,ON_TIME,9.0,A11,VT-E044,150.0,0,IndiGo,A320neo,ACARS_v2,False,False
101217,6E2019,COK,CCU,2025-12-18T00:30:00,2025-12-18T00:35:00,ON_TIME,5.0,B13,VT-A002,168.0,1,IndiGo,A320,ACARS_v2,False,False
100818,6E3269,IXC,DEL,2025-12-12T07:15:00,2025-12-12T07:22:00,ON_TIME,7.0,C15,VT-E058,173.0,0,IndiGo,A320neo,ACARS_v2,False,False
101523,6E2645,IXB,BHO,2025-12-22T00:30:00,2025-12-22T00:39:00,ON_TIME,,,VT-E045,146.0,1,IndiGo,A320,ACARS_v2,False,True
100697,6E992,BLR,CCU,2025-12-10T12:45:00,,CANCELLED,,,VT-D030,,0,IndiGo,A320,ACARS_v2,False,False
102052,6E4858,ATQ,COK,2025-12-30T13:00:00,2025-12-30T13:05:00,ON_TIME,5.0,A2,VT-C049,147.0,0,IndiGo,A320,ACARS_v2,False,False
100660,6E2569,AMD,JAI,2025-12-10T07:45:00,2025-12-10T07:46:00,ON_TIME,1.0,A15,VT-A011,143.0,0,IndiGo,A320,ACARS_v2,False,False
102061,6E5230,PAT,IXC,2025-12-30T23:30:00,2025-12-30T23:33:00,ON_TIME,3.0,A15,VT-E010,169.0,1,IndiGo,A321neo,ACARS_v2,False,False
100693,6E5726,SXR,CCU,2025-12-10T05:00:00,2025-12-10T05:03:00,ON_TIME,,,VT-A043,170.0,1,IndiGo,A320,ACARS_v2,False,True
101636,6E7021,MAA,ATQ,2025-12-24T19:45:00,2025-12-24T19:49:00,ON_TIME,4.0,A6,VT-C047,163.0,0,IndiGo,A320,ACARS_v2,False,False
101135,6E194,BHO,VNS,2025-12-17T19:45:00,2025-12-17T19:55:00,ON_TIME,10.0,E20,VT-A045,154.0,0,IndiGo,A321neo,ACARS_v2,False,False
101100,6E458,CCU,PAT,2025-12-16T02:30:00,2025-12-16T02:30:00,ON_TIME,0.0,C20,VT-B059,144.0,1,IndiGo,A321,ACARS_v2,False,False
102064,6E2233,GOI,AMD,2025-12-30T09:30:00,2025-12-30T09:33:00,ON_TIME,3.0,C13,VT-E059,151.0,0,IndiGo,A321,ACARS_v2,False,False
100505,6E1374,ATQ,DEL,2025-12-08T20:15:00,2025-12-08T20:18:00,ON_TIME,3.0,B7,VT-D041,165.0,0,IndiGo,A320neo,ACARS_v2,False,False
101939,6E1060,BHO,MAA,2025-12-28T21:00:00,2025-12-28T21:05:00,ON_TIME,5.0,A5,VT-D054,180.0,0,IndiGo,A321neo,ACARS_v2,False,False
100186,6E8026,ATQ,BLR,2025-12-03T09:45:00,,CANCELLED,,,VT-E007,,0,IndiGo,A320,ACARS_v2,False,False
100907,6E6206,COK,LKO,2025-12-13T06:00:00,2025-12-13T06:08:00,ON_TIME,8.0,C7,VT-D029,151.0,0,IndiGo,A321,ACARS_v2,False,False
101756,6E3199,CCU,IXB,2025-12-26T18:00:00,2025-12-26T18:33:00,DELAYED,,,VT-A023,178.0,0,IndiGo,A320neo,ACARS_v2,False,True
100530,6E774,SXR,MAA,2025-12-08T16:00:00,,CANCELLED,,,VT-B008,,0,IndiGo,A320neo,ACARS_v2,False,False
100406,6E4475,GAU,ATQ,2025-12-06T16:15:00,2025-12-06T16:16:00,ON_TIME,1.0,D5,VT-D012,184.0,0,IndiGo,A321,ACARS_v2,False,False
100375,6E830,PNQ,SXR,2025-12-06T18:00:00,,CANCELLED,,,VT-E023,,0,IndiGo,A320neo,ACARS_v2,False,False
101283,6E5151,BHO,GAU,2025-12-19T08:00:00,2025-12-19T09:32:00,DELAYED,92.0,D6,VT-B027,142.0,0,IndiGo,A320neo,ACARS_v2,False,False
100524,6E3887,HYD,PNQ,2025-12-08T11:00:00,2025-12-08T11:06:00,ON_TIME,,,VT-C016,153.0,0,IndiGo,A320neo,ACARS_v2,False,True
102019,6E7471,COK,PAT,2025-12-29T01:45:00,2025-12-29T01:50:00,ON_TIME,5.0,C2,VT-E010,186.0,1,IndiGo,A321,ACARS_v2,False,False
101022,6E6242,DEL,BOM,2025-12-15T00:45:00,2025-12-15T00:49:00,ON_TIME,4.0,D23,VT-E020,174.0,1,IndiGo,A321,ACARS_v2,False,False
101586,6E8468,MAA,GAU,2025-12-23T17:00:00,2025-12-23T18:18:00,DELAYED,78.0,D3,VT-C013,167.0,0,IndiGo,A320neo,ACARS_v2,False,False
100561,6E8183,AMD,PNQ,2025-12-09T21:30:00,2025-12-09T21:37:00,ON_TIME,7.0,C22,VT-C005,142.0,0,IndiGo,A320neo,ACARS_v2,False,False
100018,6E2100,BLR,JAI,2025-12-01T17:00:00,2025-12-01T17:07:00,ON_TIME,7.0,A1,VT-E026,143.0,0,IndiGo,A320,ACARS_v2,False,False
102066,6E7246,IXB,IXC,2025-12-30T01:00:00,2025-12-30T01:01:00,ON_TIME,1.0,B4,VT-C003,150.0,1,IndiGo,A320,ACARS_v2,False,False
100988,6E183,VNS,PAT,2025-12-15T11:30:00,2025-12-15T11:36:00,ON_TIME,6.0,E7,VT-A027,182.0,0,IndiGo,A321neo,ACARS_v2,False,False
100208,6E3080,SXR,CCU,2025-12-03T20:30:00,2025-12-03T20:33:00,ON_TIME,3.0,E4,VT-A031,156.0,0,IndiGo,A320neo,ACARS_v2,False,False
101582,6E6251,GAU,COK,2025-12-23T16:00:00,2025-12-23T16:09:00,ON_TIME,9.0,A15,VT-D041,162.0,0,IndiGo,A321,ACARS_v2,False,False
101732,6E3066,BHO,CCU,2025-12-25T22:45:00,2025-12-25T23:16:00,DELAYED,31.0,E23,VT-E031,176.0,0,IndiGo,A320neo,ACARS_v2,False,False
101867,6E545,HYD,AMD,2025-12-27T07:15:00,2025-12-27T07:19:00,ON_TIME,4.0,B20,VT-A033,178.0,0,IndiGo,A320,ACARS_v2,False,False
100150,6E7298,LKO,BOM,2025-12-03T07:30:00,2025-12-03T07:32:00,ON_TIME,2.0,A6,VT-D003,148.0,0,IndiGo,A320neo,ACARS_v2,False,False
100025,6E7092,DEL,BHO,2025-12-01T21:45:00,2025-12-01T21:51:00,ON_TIME,6.0,A18,VT-D036,141.0,0,IndiGo,A320neo,ACARS_v2,False,False
101416,6E5423,SXR,CCU,2025-12-21T15:00:00,2025-12-21T15:09:00,ON_TIME,9.0,A22,VT-D042,154.0,0,IndiGo,A321,ACARS_v2,False,False
100909,6E6904,DEL,JAI,2025-12-13T11:00:00,2025-12-13T11:03:00,ON_TIME,3.0,A13,VT-A048,145.0,0,IndiGo,A320neo,ACARS_v2,False,False
101603,6E9962,GOI,AMD,2025-12-23T15:00:00,2025-12-23T15:07:00,ON_TIME,7.0,B22,VT-B004,179.0,0,IndiGo,A321,ACARS_v2,False,False
101126,6E485,GAU,CCU,2025-12-17T09:15:00,2025-12-17T09:19:00,ON_TIME,,,VT-A021,143.0,0,IndiGo,A321neo,ACARS_v2,False,True
101596,6E8673,GAU,HYD,2025-12-23T17:30:00,2025-12-23T17:32:00,ON_TIME,2.0,C24,VT-A006,163.0,0,IndiGo,A321neo,ACARS_v2,False,False
100651,6E7177,BHO,GAU,2025-12-10T22:15:00,2025-12-10T22:19:00,ON_TIME,,,VT-D024,176.0,0,IndiGo,A320,ACARS_v2,False,True
100215,6E9478,IXB,CCU,2025-12-04T13:30:00,,CANCELLED,,,VT-E013,,0,IndiGo,A321,ACARS_v2,False,False
101662,6E593,SXR,HYD,2025-12-24T11:30:00,2025-12-24T11:33:00,ON_TIME,,,VT-C039,162.0,0,IndiGo,A320neo,ACARS_v2,False,True
101092,6E7132,SXR,PNQ,2025-12-16T11:45:00,2025-12-16T11:55:00,ON_TIME,10.0,E19,VT-E034,169.0,0,IndiGo,A320,ACARS_v2,False,False
102082,6E5846,DEL,PNQ,2025-12-30T16:15:00,2025-12-30T16:24:00,ON_TIME,9.0,C1,VT-E035,163.0,0,IndiGo,A321,ACARS_v2,False,False
100130,6E4784,LKO,BLR,2025-12-02T14:15:00,2025-12-02T14:18:00,ON_TIME,3.0,B2,VT-B007,177.0,0,IndiGo,A320neo,ACARS_v2,False,False
100723,6E394,VNS,BLR,2025-12-11T07:15:00,2025-12-11T07:24:00,ON_TIME,9.0,C9,VT-C029,158.0,0,IndiGo,A320,ACARS_v2,False,False
100265,6E8136,BLR,MAA,2025-12-04T00:45:00,,CANCELLED,,,VT-D020,,1,IndiGo,A321,ACARS_v2,False,False
102029,6E8447,VNS,PAT,2025-12-29T07:30:00,2025-12-29T07:37:00,ON_TIME,7.0,C21,VT-A008,143.0,0,IndiGo,A321,ACARS_v2,False,False
100970,6E9568,LKO,MAA,2025-12-14T18:30:00,2025-12-14T18:39:00,ON_TIME,9.0,B12,VT-C008,163.0,0,IndiGo,A320,ACARS_v2,False,False
100849,6E1798,BOM,VNS,2025-12-13T00:15:00,2025-12-13T00:20:00,ON_TIME,5.0,D6,VT-E004,166.0,1,IndiGo,A320,ACARS_v2,False,False
101643,6E7857,IXB,COK,2025-12-24T14:00:00,2025-12-24T14:10:00,ON_TIME,10.0,A19,VT-A060,179.0,0,IndiGo,A320,ACARS_v2,False,False
100939,6E5628,LKO,SXR,2025-12-14T22:30:00,2025-12-14T22:39:00,ON_TIME,9.0,A17,VT-B044,158.0,0,IndiGo,A321,ACARS_v2,False,False
102070,6E5111,VNS,IXC,2025-12-30T18:45:00,2025-12-30T18:51:00,ON_TIME,6.0,B10,VT-A052,159.0,0,IndiGo,A321,ACARS_v2,False,False
100185,6E6450,BHO,VNS,2025-12-03T18:15:00,2025-12-03T18:25:00,ON_TIME,10.0,D23,VT-C053,169.0,0,IndiGo,A320neo,ACARS_v2,False,False
100143,6E8218,LKO,IXC,2025-12-03T12:15:00,,CANCELLED,,,VT-E017,,0,IndiGo,A320,ACARS_v2,False,False
100599,6E1801,VNS,COK,2025-12-09T04:45:00,,CANCELLED,,,VT-B055,,1,IndiGo,A320neo,ACARS_v2,False,False
100855,6E2128,BOM,BLR,2025-12-13T07:30:00,2025-12-13T07:40:00,ON_TIME,,,VT-D059,151.0,0,IndiGo,A321,ACARS_v2,False,True
101588,6E441,JAI,MAA,2025-12-23T20:15:00,2025-12-23T20:15:00,ON_TIME,0.0,C15,VT-A056,180.0,0,IndiGo,A320,ACARS_v2,False,False
101274,6E6664,AMD,DEL,2025-12-19T17:00:00,2025-12-19T17:00:00,ON_TIME,0.0,D13,VT-D038,170.0,0,IndiGo,A320neo,ACARS_v2,False,False
102077,6E4148,BHO,JAI,2025-12-30T21:45:00,2025-12-30T22:45:00,DELAYED,60.0,A4,VT-C050,185.0,0,IndiGo,A321neo,ACARS_v2,False,False
101983,6E1384,HYD,AMD,2025-12-29T11:15:00,2025-12-29T13:02:00,DELAYED,107.0,E15,VT-E032,181.0,0,IndiGo,A320neo,ACARS_v2,False,False
101772,6E9833,JAI,CCU,2025-12-26T00:15:00,2025-12-26T00:16:00,ON_TIME,1.0,A14,VT-A005,173.0,1,IndiGo,A320neo,ACARS_v2,False,False
101698,6E4389,HYD,PAT,2025-12-25T07:00:00,2025-12-25T07:00:00,ON_TIME,0.0,B10,VT-B030,167.0,0,IndiGo,A321neo,ACARS_v2,False,False
101814,6E1575,PAT,PNQ,2025-12-26T19:15:00,2025-12-26T19:22:00,ON_TIME,7.0,D7,VT-D047,166.0,0,IndiGo,A321neo,ACARS_v2,False,False
101770,6E9916,PNQ,SXR,2025-12-26T17:00:00,2025-12-26T17:03:00,ON_TIME,3.0,C18,VT-E021,151.0,0,IndiGo,A320,ACARS_v2,False,False
100462,6E3895,GOI,PNQ,2025-12-07T01:45:00,2025-12-07T01:52:00,ON_TIME,7.0,E24,VT-C053,153.0,1,IndiGo,A320neo,ACARS_v2,False,False
101170,6E8183,LKO,AMD,2025-12-17T22:00:00,2025-12-17T22:42:00,DELAYED,42.0,B6,VT-E043,156.0,0,IndiGo,A321neo,ACARS_v2,False,False
100947,6E8652,GAU,VNS,2025-12-14T13:45:00,2025-12-14T13:52:00,ON_TIME,7.0,B3,VT-D005,154.0,0,IndiGo,A320neo,ACARS_v2,False,False
