flight_id,flight_number,airline_name,iata_code,from_airport,to_airport,sched_departure,actual_departure,flight_status,delay_min,tail_no,pax_count,is_night,report_date,data_source
202426,QP2035,AkasaAir,QP,GAU,DEL,2025-11-20T02:45:00,,ON_TIME,,VT-B007,108,1,2025-11-20,AIRLINE_API
202427,QP4734,AkasaAir,QP,GOI,IXC,2025-11-20T12:00:00,2025-11-20T12:03:00,ON_TIME,3,VT-D030,108,0,2025-11-20,AIRLINE_API
202428,QP4731,AkasaAir,QP,LKO,HYD,2025-11-20T15:45:00,2025-11-20T15:52:00,ON_TIME,7,VT-E027,145,0,2025-11-20,AIRLINE_API
202429,QP1593,AkasaAir,QP,PAT,CCU,2025-11-20T22:30:00,2025-11-20T22:36:00,ON_TIME,6,VT-D010,218,0,2025-11-20,OAG_FEED
202430,QP251,AkasaAir,QP,BLR,BOM,2025-11-20T23:30:00,,ON_TIME,,VT-D009,122,1,2025-11-20,DGCA_PORTAL
202431,QP1946,AkasaAir,QP,BHO,GAU,2025-11-20T16:45:00,2025-11-20T16:52:00,ON_TIME,7,VT-D032,138,0,2025-11-20,OAG_FEED
202432,QP4898,AkasaAir,QP,BOM,IXB,2025-11-20T07:45:00,2025-11-20T07:53:00,ON_TIME,8,VT-E055,113,0,2025-11-20,DGCA_PORTAL
202433,QP1129,AkasaAir,QP,DEL,MAA,2025-11-20T21:45:00,,ON_TIME,,VT-A035,176,0,2025-11-20,OAG_FEED
202434,QP4671,AkasaAir,QP,AMD,BLR,2025-11-20T02:00:00,2025-11-20T02:05:00,ON_TIME,5,VT-E057,215,1,2025-11-20,OAG_FEED
202435,QP441,QP,QP,PNQ,JAI,2025-11-20T21:45:00,2025-11-20T22:48:00,DELAYED,63,VT-A014,169,0,2025-11-20,OAG_FEED
202436,QP2758,AkasaAir,QP,BHO,MAA,2025-11-20T18:00:00,2025-11-20T18:02:00,ON_TIME,2,VT-D013,168,0,2025-11-20,DGCA_PORTAL
202437,QP3257,AkasaAir,QP,HYD,ATQ,2025-11-21T23:30:00,2025-11-21T23:32:00,ON_TIME,2,VT-E043,165,1,2025-11-21,AIRLINE_API
202438,QP3049,AkasaAir,QP,HYD,JAI,2025-11-21T17:00:00,2025-11-21T17:10:00,ON_TIME,10,VT-B040,120,0,2025-11-21,AIRLINE_API
202439,QP2256,AkasaAir,QP,VNS,PNQ,2025-11-21T15:45:00,2025-11-21T15:52:00,ON_TIME,7,VT-E013,151,0,2025-11-21,DGCA_PORTAL
202440,QP2818,AkasaAir,QP,COK,BOM,2025-11-21T06:15:00,2025-11-21T06:23:00,ON_TIME,8,VT-C053,203,0,2025-11-21,DGCA_PORTAL
202432,QP983,QP,QP,AMD,GAU,2025-11-21T10:45:00,2025-11-21T10:54:00,ON_TIME,9,VT-A031,220,0,2025-11-21,AIRLINE_API
202442,QP3428,AkasaAir,QP,BOM,MAA,2025-11-21T17:15:00,2025-11-21T17:20:00,ON_TIME,5,VT-B043,124,0,2025-11-21,AIRLINE_API
202443,QP332,AkasaAir,QP,SXR,GOI,2025-11-21T10:30:00,2025-11-21T10:39:00,ON_TIME,9,VT-C019,172,0,2025-11-21,OAG_FEED
202430,QP1165,QP,QP,PNQ,CCU,2025-11-21T23:45:00,2025-11-21T23:50:00,ON_TIME,5,VT-E057,114,1,2025-11-21,AIRLINE_API
202445,QP964,QP,QP,COK,DEL,2025-11-21T18:45:00,2025-11-21T18:46:00,ON_TIME,1,VT-D054,217,0,2025-11-21,AIRLINE_API
202435,QP355,QP,QP,ATQ,SXR,2025-11-21T00:15:00,2025-11-21T00:17:00,ON_TIME,2,VT-C007,192,1,2025-11-21,DGCA_PORTAL
202447,QP3598,AkasaAir,QP,SXR,MAA,2025-11-21T14:00:00,2025-11-21T14:20:00,DELAYED,20,VT-C046,146,0,2025-11-21,DGCA_PORTAL
202448,QP652,QP,QP,PNQ,PAT,2025-11-21T08:15:00,2025-11-21T08:19:00,ON_TIME,4,VT-B043,205,0,2025-11-21,OAG_FEED
202449,QP532,QP,QP,JAI,PNQ,2025-11-22T23:00:00,2025-11-22T23:09:00,ON_TIME,9,VT-B010,193,1,2025-11-22,OAG_FEED
202450,QP3421,AkasaAir,QP,LKO,BLR,2025-11-22T20:00:00,2025-11-22T20:01:00,ON_TIME,1,VT-A002,166,0,2025-11-22,AIRLINE_API
202451,QP3424,QP,QP,CCU,GOI,2025-11-22T06:15:00,2025-11-22T06:23:00,ON_TIME,8,VT-D060,169,0,2025-11-22,OAG_FEED
202452,QP3093,QP,QP,LKO,CCU,2025-11-22T17:30:00,2025-11-22T17:34:00,ON_TIME,4,VT-B001,149,0,2025-11-22,AIRLINE_API
202453,QP952,AkasaAir,QP,LKO,JAI,2025-11-22T19:15:00,2025-11-22T20:06:00,DELAYED,51,VT-D001,184,0,2025-11-22,DGCA_PORTAL
202454,QP4809,QP,QP,MAA,HYD,2025-11-22T18:30:00,2025-11-22T18:35:00,ON_TIME,5,VT-E035,197,0,2025-11-22,OAG_FEED
202455,QP3648,QP,QP,CCU,IXC,2025-11-22T01:30:00,2025-11-22T03:20:00,DELAYED,110,VT-D059,133,1,2025-11-22,AIRLINE_API
202456,QP2799,AkasaAir,QP,SXR,GAU,2025-11-22T06:30:00,,CANCELLED,,VT-C033,,0,2025-11-22,DGCA_PORTAL
202457,QP582,AkasaAir,QP,BLR,COK,2025-11-22T19:45:00,,ON_TIME,,VT-C040,154,0,2025-11-22,DGCA_PORTAL
202458,QP3562,AkasaAir,QP,GAU,GOI,2025-11-22T04:00:00,2025-11-22T04:04:00,ON_TIME,4,VT-E037,161,1,2025-11-22,OAG_FEED
202459,QP3574,AkasaAir,QP,BOM,VNS,2025-11-22T01:30:00,2025-11-22T01:33:00,ON_TIME,3,VT-B058,158,1,2025-11-22,OAG_FEED
202460,QP4540,AkasaAir,QP,JAI,CCU,2025-11-22T21:30:00,2025-11-22T21:33:00,ON_TIME,3,VT-D013,186,0,2025-11-22,AIRLINE_API
202461,QP4708,AkasaAir,QP,BHO,JAI,2025-11-23T10:15:00,2025-11-23T10:24:00,ON_TIME,9,VT-A021,199,0,2025-11-23,OAG_FEED
202462,QP2148,QP,QP,CCU,AMD,2025-11-23T04:15:00,2025-11-23T04:23:00,ON_TIME,8,VT-E033,101,1,2025-11-23,OAG_FEED
202463,QP798,AkasaAir,QP,PNQ,LKO,2025-11-23T16:00:00,,CANCELLED,,VT-D009,,0,2025-11-23,OAG_FEED
202460,QP2009,AkasaAir,QP,PAT,SXR,2025-11-23T17:45:00,2025-11-23T17:51:00,ON_TIME,6,VT-E018,130,0,2025-11-23,OAG_FEED
202465,QP431,AkasaAir,QP,BLR,IXB,2025-11-23T10:00:00,2025-11-23T10:02:00,ON_TIME,2,VT-C034,178,0,2025-11-23,OAG_FEED
202466,QP4263,AkasaAir,QP,VNS,PNQ,2025-11-23T17:30:00,2025-11-23T17:40:00,ON_TIME,10,VT-B021,149,0,2025-11-23,OAG_FEED
202467,QP528,AkasaAir,QP,BHO,LKO,2025-11-23T16:45:00,2025-11-23T16:51:00,ON_TIME,6,VT-E056,180,0,2025-11-23,AIRLINE_API
202468,QP750,AkasaAir,QP,ATQ,IXC,2025-11-23T18:15:00,2025-11-23T18:36:00,DELAYED,21,VT-D034,160,0,2025-11-23,AIRLINE_API
202469,QP756,AkasaAir,QP,GOI,AMD,2025-11-23T09:00:00,,ON_TIME,,VT-E018,106,0,2025-11-23,DGCA_PORTAL
202470,QP3548,AkasaAir,QP,BHO,DEL,2025-11-23T00:00:00,2025-11-23T00:05:00,ON_TIME,5,VT-E036,102,1,2025-11-23,DGCA_PORTAL
202471,QP2142,AkasaAir,QP,BLR,GOI,2025-11-23T21:30:00,2025-11-23T21:31:00,ON_TIME,1,VT-A057,144,0,2025-11-23,DGCA_PORTAL
202472,QP1404,QP,QP,BOM,IXB,2025-11-23T03:15:00,2025-11-23T04:58:00,DELAYED,103,VT-A055,134,1,2025-11-23,AIRLINE_API
202446,QP3099,QP,QP,BHO,COK,2025-11-24T15:30:00,2025-11-24T15:36:00,ON_TIME,6,VT-A046,166,0,2025-11-24,OAG_FEED
202474,QP225,AkasaAir,QP,PNQ,BOM,2025-11-24T10:00:00,2025-11-24T10:39:00,DELAYED,39,VT-C014,188,0,2025-11-24,AIRLINE_API
202475,QP1887,AkasaAir,QP,IXB,IXC,2025-11-24T03:00:00,,CANCELLED,,VT-C001,,1,2025-11-24,AIRLINE_API
202476,QP4229,AkasaAir,QP,BHO,GOI,2025-11-24T11:45:00,,ON_TIME,,VT-E002,179,0,2025-11-24,AIRLINE_API
202477,QP2538,AkasaAir,QP,GAU,MAA,2025-11-24T09:15:00,2025-11-24T09:21:00,ON_TIME,6,VT-D037,129,0,2025-11-24,OAG_FEED
202478,QP882,AkasaAir,QP,VNS,HYD,2025-11-24T04:00:00,2025-11-24T04:04:00,ON_TIME,4,VT-E029,200,1,2025-11-24,AIRLINE_API
202479,QP1080,AkasaAir,QP,CCU,AMD,2025-11-24T22:30:00,2025-11-24T22:33:00,ON_TIME,3,VT-B011,145,0,2025-11-24,OAG_FEED
202480,QP601,AkasaAir,QP,MAA,GOI,2025-11-24T12:45:00,2025-11-24T12:50:00,ON_TIME,5,VT-B024,139,0,2025-11-24,AIRLINE_API
202481,QP4110,AkasaAir,QP,BOM,VNS,2025-11-24T07:45:00,2025-11-24T07:46:00,ON_TIME,1,VT-E047,195,0,2025-11-24,DGCA_PORTAL
202482,QP2885,AkasaAir,QP,COK,DEL,2025-11-24T21:15:00,2025-11-24T21:18:00,ON_TIME,3,VT-C045,139,0,2025-11-24,OAG_FEED
202483,QP3891,QP,QP,LKO,HYD,2025-11-24T03:45:00,2025-11-24T03:47:00,ON_TIME,2,VT-B017,140,1,2025-11-24,OAG_FEED
202484,QP4287,AkasaAir,QP,SXR,CCU,2025-11-24T23:30:00,2025-11-24T23:38:00,ON_TIME,8,VT-E005,173,1,2025-11-24,DGCA_PORTAL
202485,QP3718,AkasaAir,QP,BOM,MAA,2025-11-25T22:00:00,2025-11-25T22:05:00,ON_TIME,5,VT-C042,154,0,2025-11-25,OAG_FEED
202486,QP3029,AkasaAir,QP,ATQ,PNQ,2025-11-25T09:30:00,2025-11-25T09:38:00,ON_TIME,8,VT-A015,215,0,2025-11-25,OAG_FEED
202487,QP1514,AkasaAir,QP,IXB,COK,2025-11-25T16:00:00,,CANCELLED,,VT-A003,,0,2025-11-25,DGCA_PORTAL
202488,QP702,AkasaAir,QP,BHO,VNS,2025-11-25T13:45:00,,ON_TIME,,VT-D025,144,0,2025-11-25,AIRLINE_API
202489,QP1877,AkasaAir,QP,IXC,CCU,2025-11-25T20:00:00,2025-11-25T20:09:00,ON_TIME,9,VT-D009,169,0,2025-11-25,OAG_FEED
202490,QP4737,AkasaAir,QP,BHO,PNQ,2025-11-25T17:15:00,2025-11-25T17:24:00,ON_TIME,9,VT-D013,133,0,2025-11-25,DGCA_PORTAL
202491,QP3133,QP,QP,GOI,BLR,2025-11-25T23:15:00,2025-11-25T23:19:00,ON_TIME,4,VT-D047,110,1,2025-11-25,OAG_FEED
202492,QP178,AkasaAir,QP,COK,BLR,2025-11-25T03:15:00,2025-11-25T03:22:00,ON_TIME,7,VT-A043,219,1,2025-11-25,AIRLINE_API
202493,QP4588,AkasaAir,QP,JAI,DEL,2025-11-25T11:15:00,2025-11-25T11:20:00,ON_TIME,5,VT-D046,102,0,2025-11-25,AIRLINE_API
202494,QP4573,AkasaAir,QP,VNS,CCU,2025-11-25T03:30:00,2025-11-25T03:33:00,ON_TIME,3,VT-A028,205,1,2025-11-25,AIRLINE_API
202495,QP4238,AkasaAir,QP,CCU,JAI,2025-11-25T13:00:00,2025-11-25T13:03:00,ON_TIME,3,VT-E001,139,0,2025-11-25,AIRLINE_API
202496,QP1602,AkasaAir,QP,IXC,COK,2025-11-25T19:00:00,2025-11-25T19:31:00,DELAYED,31,VT-D033,160,0,2025-11-25,OAG_FEED
202497,QP2172,AkasaAir,QP,GOI,SXR,2025-11-26T02:45:00,2025-11-26T02:54:00,ON_TIME,9,VT-E002,107,1,2025-11-26,DGCA_PORTAL
202498,QP3221,AkasaAir,QP,BLR,DEL,2025-11-26T01:15:00,2025-11-26T01:22:00,ON_TIME,7,VT-A056,158,1,2025-11-26,DGCA_PORTAL
202499,QP2595,AkasaAir,QP,AMD,PNQ,2025-11-26T07:00:00,2025-11-26T07:06:00,ON_TIME,6,VT-A035,219,0,2025-11-26,OAG_FEED
202500,QP1650,QP,QP,CCU,PAT,2025-11-26T20:30:00,2025-11-26T20:37:00,ON_TIME,7,VT-A022,150,0,2025-11-26,OAG_FEED
202501,QP3008,AkasaAir,QP,PNQ,AMD,2025-11-26T13:45:00,2025-11-26T13:51:00,ON_TIME,6,VT-B054,169,0,2025-11-26,OAG_FEED
202502,QP4601,AkasaAir,QP,DEL,BLR,2025-11-26T19:30:00,,ON_TIME,,VT-E020,115,0,2025-11-26,AIRLINE_API
202503,QP3981,QP,QP,BLR,HYD,2025-11-26T02:45:00,2025-11-26T02:51:00,ON_TIME,6,VT-B011,204,1,2025-11-26,OAG_FEED
202504,QP1511,QP,QP,COK,IXB,2025-11-26T10:30:00,2025-11-26T10:36:00,ON_TIME,6,VT-A009,110,0,2025-11-26,OAG_FEED
202505,QP354,AkasaAir,QP,MAA,ATQ,2025-11-26T10:30:00,2025-11-26T10:32:00,ON_TIME,2,VT-E034,200,0,2025-11-26,AIRLINE_API
202506,QP4662,AkasaAir,QP,ATQ,IXC,2025-11-26T13:45:00,2025-11-26T13:55:00,ON_TIME,10,VT-E026,128,0,2025-11-26,OAG_FEED
202464,QP3526,QP,QP,LKO,ATQ,2025-11-26T00:15:00,2025-11-26T00:21:00,ON_TIME,6,VT-A053,158,1,2025-11-26,OAG_FEED
202508,QP4374,AkasaAir,QP,PAT,JAI,2025-11-26T04:30:00,2025-11-26T04:33:00,ON_TIME,3,VT-C003,216,1,2025-11-26,OAG_FEED
202509,QP1402,AkasaAir,QP,SXR,VNS,2025-11-27T21:00:00,2025-11-27T21:03:00,ON_TIME,3,VT-D007,156,0,2025-11-27,AIRLINE_API
202510,QP3960,QP,QP,PAT,DEL,2025-11-27T21:00:00,2025-11-27T21:09:00,ON_TIME,9,VT-C002,127,0,2025-11-27,DGCA_PORTAL
202511,QP2311,AkasaAir,QP,SXR,DEL,2025-11-27T08:00:00,2025-11-27T08:02:00,ON_TIME,2,VT-D054,139,0,2025-11-27,AIRLINE_API
202512,QP217,QP,QP,AMD,LKO,2025-11-27T16:00:00,2025-11-27T16:03:00,ON_TIME,3,VT-C019,181,0,2025-11-27,OAG_FEED
202497,QP628,AkasaAir,QP,GAU,IXB,2025-11-27T17:15:00,2025-11-27T17:22:00,ON_TIME,7,VT-A001,136,0,2025-11-27,AIRLINE_API
202514,QP140,AkasaAir,QP,GAU,MAA,2025-11-27T23:30:00,2025-11-27T23:33:00,ON_TIME,3,VT-D039,205,1,2025-11-27,OAG_FEED
202515,QP630,QP,QP,LKO,HYD,2025-11-27T10:45:00,2025-11-27T10:54:00,ON_TIME,9,VT-C025,167,0,2025-11-27,DGCA_PORTAL
202516,QP1431,AkasaAir,QP,JAI,BOM,2025-11-27T18:15:00,2025-11-27T18:16:00,ON_TIME,1,VT-C020,158,0,2025-11-27,OAG_FEED
202479,QP1240,AkasaAir,QP,VNS,IXB,2025-11-27T05:45:00,2025-11-27T05:46:00,ON_TIME,1,VT-B036,180,1,2025-11-27,AIRLINE_API
202518,QP1630,AkasaAir,QP,JAI,MAA,2025-11-27T15:00:00,2025-11-27T15:05:00,ON_TIME,5,VT-D037,109,0,2025-11-27,DGCA_PORTAL
202519,QP4858,AkasaAir,QP,BHO,ATQ,2025-11-27T18:45:00,2025-11-27T18:54:00,ON_TIME,9,VT-A020,207,0,2025-11-27,AIRLINE_API
202520,QP4202,AkasaAir,QP,GOI,JAI,2025-11-27T01:15:00,2025-11-27T01:22:00,ON_TIME,7,VT-E043,117,1,2025-11-27,DGCA_PORTAL
202521,QP1409,AkasaAir,QP,ATQ,IXC,2025-11-28T17:15:00,2025-11-28T17:22:00,ON_TIME,7,VT-B029,216,0,2025-11-28,AIRLINE_API
202522,QP4662,AkasaAir,QP,BHO,BOM,2025-11-28T00:00:00,2025-11-28T00:06:00,ON_TIME,6,VT-C015,165,1,2025-11-28,OAG_FEED
202523,QP3147,AkasaAir,QP,SXR,BHO,2025-11-28T23:30:00,,ON_TIME,,VT-A032,219,1,2025-11-28,OAG_FEED
202524,QP2890,AkasaAir,QP,PAT,HYD,2025-11-28T21:00:00,2025-11-28T21:07:00,ON_TIME,7,VT-D050,158,0,2025-11-28,OAG_FEED
202525,QP987,AkasaAir,QP,GAU,BOM,2025-11-28T02:30:00,2025-11-28T02:40:00,ON_TIME,10,VT-A005,144,1,2025-11-28,OAG_FEED
202526,QP1307,AkasaAir,QP,HYD,BLR,2025-11-28T20:30:00,2025-11-28T20:40:00,ON_TIME,10,VT-B041,204,0,2025-11-28,DGCA_PORTAL
202527,QP817,QP,QP,VNS,ATQ,2025-11-28T22:30:00,2025-11-28T22:33:00,ON_TIME,3,VT-D040,220,0,2025-11-28,DGCA_PORTAL
202528,QP1204,QP,QP,DEL,VNS,2025-11-28T04:30:00,2025-11-28T04:40:00,ON_TIME,10,VT-D016,152,1,2025-11-28,AIRLINE_API
202529,QP3575,QP,QP,JAI,CCU,2025-11-28T20:45:00,2025-11-28T20:50:00,ON_TIME,5,VT-A008,152,0,2025-11-28,OAG_FEED
202530,QP4091,QP,QP,AMD,IXC,2025-11-28T01:15:00,2025-11-28T02:04:00,DELAYED,49,VT-E023,186,1,2025-11-28,OAG_FEED
202531,QP3909,QP,QP,BLR,PNQ,2025-11-28T06:30:00,2025-11-28T06:32:00,ON_TIME,2,VT-E027,170,0,2025-11-28,OAG_FEED
202532,QP1035,AkasaAir,QP,BHO,HYD,2025-11-28T19:45:00,2025-11-28T19:54:00,ON_TIME,9,VT-A025,189,0,2025-11-28,OAG_FEED
202533,QP4188,AkasaAir,QP,PAT,AMD,2025-11-29T23:00:00,2025-11-29T23:09:00,ON_TIME,9,VT-D011,202,1,2025-11-29,AIRLINE_API
202534,QP3492,AkasaAir,QP,DEL,VNS,2025-11-29T19:30:00,2025-11-29T19:36:00,ON_TIME,6,VT-E048,145,0,2025-11-29,DGCA_PORTAL
202535,QP4533,AkasaAir,QP,JAI,IXB,2025-11-29T13:45:00,2025-11-29T13:55:00,ON_TIME,10,VT-D053,148,0,2025-11-29,AIRLINE_API
202536,QP113,QP,QP,BLR,DEL,2025-11-29T20:15:00,2025-11-29T20:16:00,ON_TIME,1,VT-B049,112,0,2025-11-29,DGCA_PORTAL
202537,QP2204,QP,QP,GOI,IXC,2025-11-29T11:45:00,2025-11-29T12:33:00,DELAYED,48,VT-E049,128,0,2025-11-29,DGCA_PORTAL
202533,QP4414,QP,QP,ATQ,SXR,2025-11-29T00:00:00,,ON_TIME,,VT-E006,151,1,2025-11-29,OAG_FEED
202539,QP3563,QP,QP,BLR,MAA,2025-11-29T12:30:00,2025-11-29T13:38:00,DELAYED,68,VT-C038,196,0,2025-11-29,DGCA_PORTAL
202540,QP4770,QP,QP,HYD,SXR,2025-11-29T00:00:00,,ON_TIME,,VT-E037,216,1,2025-11-29,AIRLINE_API
202541,QP3433,AkasaAir,QP,VNS,GAU,2025-11-29T11:30:00,2025-11-29T11:35:00,ON_TIME,5,VT-D003,132,0,2025-11-29,OAG_FEED
202542,QP728,AkasaAir,QP,GAU,JAI,2025-11-29T18:45:00,,ON_TIME,,VT-A016,184,0,2025-11-29,OAG_FEED
202543,QP2502,AkasaAir,QP,SXR,VNS,2025-11-29T14:15:00,2025-11-29T14:23:00,ON_TIME,8,VT-D046,170,0,2025-11-29,DGCA_PORTAL
202544,QP2639,AkasaAir,QP,CCU,LKO,2025-11-29T05:00:00,2025-11-29T05:07:00,ON_TIME,7,VT-B054,173,1,2025-11-29,DGCA_PORTAL
202545,QP3392,AkasaAir,QP,VNS,LKO,2025-11-30T22:00:00,2025-11-30T22:02:00,ON_TIME,2,VT-E016,135,0,2025-11-30,AIRLINE_API
202500,QP2340,QP,QP,ATQ,AMD,2025-11-30T12:00:00,2025-11-30T12:02:00,ON_TIME,2,VT-D017,145,0,2025-11-30,AIRLINE_API
202547,QP276,AkasaAir,QP,VNS,DEL,2025-11-30T08:45:00,2025-11-30T08:50:00,ON_TIME,5,VT-E027,159,0,2025-11-30,AIRLINE_API
202548,QP3840,AkasaAir,QP,DEL,IXC,2025-11-30T21:30:00,2025-11-30T21:31:00,ON_TIME,1,VT-B028,137,0,2025-11-30,OAG_FEED
202549,QP3006,AkasaAir,QP,HYD,BLR,2025-11-30T07:45:00,2025-11-30T07:54:00,ON_TIME,9,VT-D051,183,0,2025-11-30,OAG_FEED
202550,QP3643,QP,QP,BOM,IXC,2025-11-30T18:15:00,2025-11-30T18:18:00,ON_TIME,3,VT-D013,135,0,2025-11-30,AIRLINE_API
202551,QP2442,QP,QP,GOI,VNS,2025-11-30T15:45:00,2025-11-30T15:51:00,ON_TIME,6,VT-E053,121,0,2025-11-30,OAG_FEED
202552,QP4088,AkasaAir,QP,GOI,BHO,2025-11-30T08:45:00,2025-11-30T08:48:00,ON_TIME,3,VT-D034,174,0,2025-11-30,AIRLINE_API
202553,QP4534,AkasaAir,QP,BOM,IXB,2025-11-30T18:00:00,,ON_TIME,,VT-D013,161,0,2025-11-30,DGCA_PORTAL
202554,QP4296,AkasaAir,QP,IXB,AMD,2025-11-30T07:45:00,2025-11-30T07:49:00,ON_TIME,4,VT-D039,112,0,2025-11-30,AIRLINE_API
202555,QP1542,QP,QP,GAU,CCU,2025-11-30T05:15:00,,ON_TIME,,VT-C015,156,1,2025-11-30,DGCA_PORTAL
202556,QP3885,QP,QP,LKO,BLR,2025-11-30T23:15:00,2025-11-30T23:16:00,ON_TIME,1,VT-A040,110,1,2025-11-30,OAG_FEED
202539,QP664,QP,QP,DEL,IXC,2025-12-01T07:15:00,2025-12-01T07:19:00,ON_TIME,4,VT-E008,140,0,2025-12-01,DGCA_PORTAL
202558,QP3431,AkasaAir,QP,PAT,GAU,2025-12-01T02:45:00,2025-12-01T02:50:00,ON_TIME,5,VT-B035,100,1,2025-12-01,DGCA_PORTAL
202559,QP3832,AkasaAir,QP,COK,BOM,2025-12-01T16:45:00,2025-12-01T16:46:00,ON_TIME,1,VT-C031,206,0,2025-12-01,OAG_FEED
202560,QP2810,AkasaAir,QP,GAU,CCU,2025-12-01T01:15:00,2025-12-01T01:16:00,ON_TIME,1,VT-B013,196,1,2025-12-01,AIRLINE_API
202561,QP4254,AkasaAir,QP,GAU,PAT,2025-12-01T09:30:00,2025-12-01T11:24:00,DELAYED,114,VT-E059,190,0,2025-12-01,DGCA_PORTAL
202562,QP4949,AkasaAir,QP,MAA,BHO,2025-12-01T22:00:00,2025-12-01T22:04:00,ON_TIME,4,VT-A041,210,0,2025-12-01,DGCA_PORTAL
202563,QP1869,AkasaAir,QP,GOI,MAA,2025-12-01T01:15:00,2025-12-01T01:19:00,ON_TIME,4,VT-A053,102,1,2025-12-01,AIRLINE_API
202564,QP4287,AkasaAir,QP,DEL,CCU,2025-12-01T09:00:00,2025-12-01T09:03:00,ON_TIME,3,VT-B044,219,0,2025-12-01,AIRLINE_API
202565,QP181,AkasaAir,QP,BLR,GAU,2025-12-01T20:45:00,2025-12-01T20:47:00,ON_TIME,2,VT-C055,116,0,2025-12-01,OAG_FEED
202566,QP2271,QP,QP,BHO,LKO,2025-12-01T12:00:00,2025-12-01T12:09:00,ON_TIME,9,VT-C002,101,0,2025-12-01,AIRLINE_API
202567,QP3462,AkasaAir,QP,VNS,ATQ,2025-12-01T17:30:00,2025-12-01T17:35:00,ON_TIME,5,VT-D004,217,0,2025-12-01,DGCA_PORTAL
202568,QP793,AkasaAir,QP,GAU,BLR,2025-12-01T16:00:00,2025-12-01T16:04:00,ON_TIME,4,VT-A048,121,0,2025-12-01,OAG_FEED
202569,QP1217,AkasaAir,QP,HYD,PAT,2025-12-02T12:00:00,2025-12-02T12:09:00,ON_TIME,9,VT-C043,165,0,2025-12-02,DGCA_PORTAL
202570,QP3105,AkasaAir,QP,GAU,PNQ,2025-12-02T07:30:00,2025-12-02T08:31:00,DELAYED,61,VT-D039,175,0,2025-12-02,DGCA_PORTAL
202571,QP2683,AkasaAir,QP,BOM,BHO,2025-12-02T13:00:00,2025-12-02T13:03:00,ON_TIME,3,VT-D054,167,0,2025-12-02,OAG_FEED
202572,QP2415,QP,QP,HYD,IXB,2025-12-02T06:30:00,2025-12-02T06:33:00,ON_TIME,3,VT-B014,184,0,2025-12-02,OAG_FEED
202573,QP4375,AkasaAir,QP,DEL,ATQ,2025-12-02T14:30:00,2025-12-02T16:58:00,DELAYED,148,VT-A040,199,0,2025-12-02,AIRLINE_API
202574,QP339,AkasaAir,QP,GOI,IXC,2025-12-02T05:15:00,,ON_TIME,,VT-B015,164,1,2025-12-02,AIRLINE_API
202575,QP1339,AkasaAir,QP,ATQ,BLR,2025-12-02T06:30:00,2025-12-02T06:31:00,ON_TIME,1,VT-B037,201,0,2025-12-02,AIRLINE_API
202576,QP3362,AkasaAir,QP,GAU,ATQ,2025-12-02T09:15:00,2025-12-02T09:20:00,ON_TIME,5,VT-B025,195,0,2025-12-02,OAG_FEED
202577,QP1237,AkasaAir,QP,MAA,HYD,2025-12-02T05:45:00,2025-12-02T05:55:00,ON_TIME,10,VT-C052,119,1,2025-12-02,AIRLINE_API
202578,QP2505,AkasaAir,QP,HYD,DEL,2025-12-02T12:30:00,2025-12-02T12:34:00,ON_TIME,4,VT-A026,159,0,2025-12-02,AIRLINE_API
202579,QP2459,QP,QP,ATQ,JAI,2025-12-02T16:45:00,2025-12-02T16:46:00,ON_TIME,1,VT-E042,217,0,2025-12-02,AIRLINE_API
202580,QP3021,AkasaAir,QP,CCU,BLR,2025-12-02T04:00:00,2025-12-02T04:05:00,ON_TIME,5,VT-C006,138,1,2025-12-02,OAG_FEED
202581,QP4981,AkasaAir,QP,LKO,IXC,2025-12-03T07:00:00,2025-12-03T07:01:00,ON_TIME,1,VT-E019,114,0,2025-12-03,AIRLINE_API
202541,QP1988,AkasaAir,QP,LKO,AMD,2025-12-03T20:30:00,2025-12-03T20:37:00,ON_TIME,7,VT-C057,216,0,2025-12-03,DGCA_PORTAL
202583,QP2068,AkasaAir,QP,JAI,VNS,2025-12-03T12:15:00,2025-12-03T12:21:00,ON_TIME,6,VT-B043,183,0,2025-12-03,DGCA_PORTAL
202584,QP3318,AkasaAir,QP,DEL,BLR,2025-12-03T16:30:00,2025-12-03T16:36:00,ON_TIME,6,VT-D039,164,0,2025-12-03,OAG_FEED
202585,QP954,AkasaAir,QP,JAI,LKO,2025-12-03T00:30:00,2025-12-03T00:38:00,ON_TIME,8,VT-C010,126,1,2025-12-03,AIRLINE_API
202586,QP4829,AkasaAir,QP,LKO,CCU,2025-12-03T23:30:00,2025-12-03T23:36:00,ON_TIME,6,VT-A019,181,1,2025-12-03,DGCA_PORTAL
202587,QP724,QP,QP,CCU,HYD,2025-12-03T01:00:00,2025-12-03T01:10:00,ON_TIME,10,VT-D001,155,1,2025-12-03,DGCA_PORTAL
202588,QP3149,QP,QP,BOM,LKO,2025-12-03T22:45:00,2025-12-03T22:47:00,ON_TIME,2,VT-A048,142,0,2025-12-03,DGCA_PORTAL
202589,QP4802,AkasaAir,QP,GOI,IXC,2025-12-03T16:00:00,2025-12-03T16:03:00,ON_TIME,3,VT-A028,179,0,2025-12-03,OAG_FEED
202590,QP4085,QP,QP,COK,GOI,2025-12-03T01:15:00,2025-12-03T01:16:00,ON_TIME,1,VT-E004,108,1,2025-12-03,AIRLINE_API
